Date,Open,High,Low,Close,Adj Close,Volume
19-03-2009,126.375,129.5,125.400002,128.737503,95.749733,7382584
20-03-2009,132.225006,132.225006,126.375,127.449997,94.792122,4139380
23-03-2009,131.125,132.399994,127.75,129.912506,96.623657,4587312
24-03-2009,130.550003,133.125,128.050003,130.412506,96.995506,6681544
25-03-2009,125.912498,132.475006,125.912498,131.5,97.804367,3831616
26-03-2009,128.162506,144.487503,128.162506,139.612503,103.838127,15230328
27-03-2009,134.162506,146.25,134.162506,143.712494,106.887482,7079424
30-03-2009,133.4375,142.5,129.5,130.8125,97.293015,5148188
31-03-2009,131.25,135.975006,131.25,134.637497,100.137909,4777672
01-04-2009,134,138.449997,130.125,136.125,101.244301,6724568
02-04-2009,136.412506,146.75,136.412506,144.6875,107.612686,8503764
06-04-2009,146.199997,148.5,143.925003,144.887497,107.761459,5414580
08-04-2009,146.274994,153.425003,140.25,151.037506,112.335533,10193512
09-04-2009,153,154.975006,148.5625,150.637497,112.038033,6586724
13-04-2009,151.125,152.25,143.800003,148.0625,110.12291,4121008
15-04-2009,137.887497,145.449997,137.512497,144.425003,107.417458,9767236
16-04-2009,145,147.25,141.800003,143.012497,106.366882,8868964
17-04-2009,144.199997,149.875,141.274994,143.274994,106.562111,6664024
20-04-2009,138.1875,145.449997,138.1875,140.350006,104.386658,5330200
21-04-2009,144.899994,147.125,136.25,137.6875,102.406395,11488980
22-04-2009,140,141.149994,134.287506,135.737503,100.956032,6584924
23-04-2009,137.375,143.212494,136.300003,142.024994,105.632408,7373712
24-04-2009,139.987503,146.75,139.987503,145.975006,108.570259,5377524
27-04-2009,145.962494,152.199997,143.125,150.475006,111.917191,8141124
28-04-2009,149.774994,151.962494,144.087494,149.625,111.285042,8388692
29-04-2009,150.5,157.25,150.5,155.899994,115.952019,10531292
30-04-2009,155.524994,155.524994,155.524994,155.524994,115.673164,0
04-05-2009,157.75,174.899994,157.537506,166.600006,123.910294,11142936
05-05-2009,167.25,168.737503,159.024994,162.75,121.046837,8822316
06-05-2009,159.5625,162.425003,153.75,158.837494,118.136902,52522096
07-05-2009,159,161.25,154.824997,157.925003,117.458176,7738864
08-05-2009,157,160.5,154.625,157.737503,117.31871,9001752
11-05-2009,159.625,159.912506,152.25,153.8125,114.399475,5298612
12-05-2009,152.5,161.449997,152.5,160.274994,119.206017,9487452
13-05-2009,160.5,161.225006,153.75,155.425003,115.598846,7324800
14-05-2009,154.5,156.75,151.324997,154.949997,115.245529,9443176
15-05-2009,156,163.712494,156,161.012497,119.754524,10942472
18-05-2009,191.649994,197.899994,173.75,185.962494,138.311249,73380
19-05-2009,187.5,187.5,163.899994,167.4375,124.533226,13015576
20-05-2009,167.5,175.487503,165.75,169.162506,125.816193,8507664
21-05-2009,167.5,171.25,161,161.862503,120.386772,4459324
22-05-2009,157.5,161.25,157.5,158.512497,117.89518,5861456
25-05-2009,159,161,155.662506,157.837494,117.393112,5673644
26-05-2009,158.737503,159.912506,155.125,156.112503,116.110176,6058900
27-05-2009,157.699997,163,157.699997,162.137497,120.591301,9222868
28-05-2009,155.850006,168.475006,155.850006,165.800003,123.3153,16863676
29-05-2009,167.1875,177.5,163.162506,176.149994,131.013199,13871224
01-06-2009,168.337494,177.462494,168.337494,174.412506,129.720963,7905804
02-06-2009,175,177.5,172.5,173.6875,129.181717,4118172
03-06-2009,172.5,176.1875,170.774994,174.212494,129.572205,3914944
04-06-2009,171.75,177.25,171.587494,176.800003,131.496658,7020704
05-06-2009,177.25,182.175003,174.087494,180.337494,134.127731,13220132
08-06-2009,181.175003,187.4375,180,185.524994,137.985947,9267824
09-06-2009,182.774994,198.75,182.774994,195.537506,145.432861,9690708
10-06-2009,196.25,201.25,191.8125,195.449997,145.367798,9383796
11-06-2009,197,198.112503,192.5,193.774994,144.122025,3883200
12-06-2009,196.25,198.699997,190.300003,191.137497,142.160294,6358660
15-06-2009,191.175003,196.25,188.75,194.5,144.661224,6595868
16-06-2009,191.649994,196.75,185.600006,194.574997,145.653091,4344006
17-06-2009,196,197.5,187.5,189.375,141.760483,3741568
18-06-2009,189,196.5,186.024994,188.199997,140.880905,4753108
19-06-2009,188.5,196,187.5,189.899994,142.153442,7727732
22-06-2009,192.199997,193.899994,184,184.824997,138.354477,4106208
23-06-2009,180,188.875,179,183.324997,137.231689,5135694
24-06-2009,186.475006,194.25,180.100006,190.875,142.883331,7303954
25-06-2009,191,196,185.149994,190.25,142.415558,9694662
26-06-2009,191.25,202.199997,188.274994,198.699997,148.740936,6099700
29-06-2009,199.925003,201,191.675003,193.100006,144.548981,4745206
30-06-2009,193.75,199,191.574997,194.925003,145.915024,5923948
01-07-2009,193.550003,197.5,191.225006,196.475006,147.075348,3684738
02-07-2009,195,197.649994,190.600006,195,145.971176,3715428
03-07-2009,192.5,196.199997,192.5,195.475006,146.326752,2919844
06-07-2009,198.5,199.225006,189.175003,190.350006,142.490433,4488916
07-07-2009,192,196.625,190,194.574997,145.653091,3804568
08-07-2009,194.350006,194.449997,184.125,190.574997,142.658768,6694766
09-07-2009,191.050003,195.550003,185.5,194.074997,145.278763,3964808
10-07-2009,195.5,200.725006,195,197.574997,147.898788,7468748
13-07-2009,195,200.5,194.125,198.75,148.778351,5119832
14-07-2009,202.5,205.550003,200.199997,203.475006,152.315308,4464136
15-07-2009,205.449997,213.649994,205,211.574997,158.378784,4470094
16-07-2009,214,217.399994,206.600006,209.899994,157.124878,7596876
17-07-2009,210.699997,222.875,210.5,217.050003,162.477203,9094956
20-07-2009,222.5,257.450012,222.5,250.274994,187.348404,34539536
21-07-2009,251.5,256.575012,237.024994,238.800003,178.75853,13005820
22-07-2009,241.850006,242.5,226.149994,233.149994,174.52916,10674690
23-07-2009,235.5,241.449997,235,237.824997,178.028717,7662678
24-07-2009,245,245,238,242.274994,181.359863,7909322
27-07-2009,241,244.475006,238.550003,240.149994,180.514267,4652338
28-07-2009,242.175003,242.475006,235.649994,240.324997,180.645737,6334984
29-07-2009,240,252.350006,237.5,249.899994,187.843063,11072150
30-07-2009,252.625,272.5,245.125,266.549988,200.358398,15672482
31-07-2009,269.5,270,260.700012,262.975006,197.671188,5634966
03-08-2009,265,267.424988,260.549988,265.825012,199.813446,3520548
04-08-2009,260.25,270.600006,260.25,265.075012,199.24971,5481292
05-08-2009,264.75,268.475006,253.774994,264.5,198.817413,6424010
06-08-2009,264.5,267.200012,257.100006,258.700012,194.457748,4178748
07-08-2009,258.299988,260.975006,253.050003,254.550003,191.338303,4552666
10-08-2009,257.575012,275.875,257,269.524994,202.594604,10623976
11-08-2009,268.75,279,267.049988,270.950012,203.665756,8843480
12-08-2009,267.5,268,255.5,259.825012,195.30336,11326536
13-08-2009,267.200012,267.200012,259.799988,263.375,197.971802,10033928
14-08-2009,265,265,259,260.75,195.998657,5151814
17-08-2009,258.399994,258.75,252.625,255.074997,191.732925,5962820
18-08-2009,252.5,257.424988,249.75,254.425003,191.244385,8149844
19-08-2009,256.399994,257.350006,247,249.024994,187.185364,5603370
20-08-2009,252.449997,254.199997,249.050003,250.5,188.294022,3660960
21-08-2009,251,256.25,247.5,254.625,191.394638,6929022
24-08-2009,257.975006,262.924988,256.774994,260.774994,196.017487,4207204
25-08-2009,259,265.5,257.049988,264.149994,198.554398,5529298
26-08-2009,263.350006,277.5,263.274994,274.25,206.146271,8852624
27-08-2009,275,283,270.5,273.875,205.86438,10230928
28-08-2009,272.875,275,265.549988,270.399994,203.252396,4563136
31-08-2009,265.5,266.899994,260.649994,263.524994,198.084579,7170352
01-09-2009,267.5,268.174988,259.549988,263.450012,198.028229,9862194
02-09-2009,260.5,271.450012,260.5,267.299988,200.922089,8161418
03-09-2009,269.950012,272.200012,265.225006,266.825012,200.565079,7796744
04-09-2009,270,272,263.600006,265.950012,199.907394,6263446
07-09-2009,267.899994,276.774994,266.799988,275.475006,207.067062,5925720
08-09-2009,275.950012,285.25,274.825012,277.325012,208.457687,9892042
09-09-2009,278,282.399994,271.575012,280.225006,210.637543,7532186
10-09-2009,282,284.5,276.024994,278.274994,209.171738,4898914
11-09-2009,280.5,284.5,277.75,280.174988,210.600006,9130296
14-09-2009,266.825012,281.950012,266.825012,279.549988,210.130142,3200972
15-09-2009,282,287.850006,281,285.950012,214.940887,4308186
16-09-2009,289.5,289.975006,282.600006,285.25,214.414703,5816522
17-09-2009,287.5,294,286.5,291.475006,219.093842,5283220
18-09-2009,292.5,295,289.5,292,219.488571,3925348
22-09-2009,294.975006,303,291.125,301.325012,226.497849,3763280
23-09-2009,304,305.825012,293.625,295.450012,222.081787,4522410
24-09-2009,294,304.649994,291,301.274994,226.460205,6803348
25-09-2009,277.5,299,277.5,293.700012,220.766327,3068206
29-09-2009,297.475006,307.225006,295.5,305.200012,229.410507,7146124
30-09-2009,307.475006,311.399994,306.100006,310.5,233.394409,4373424
01-10-2009,309,324.950012,307.524994,314.924988,236.720581,5686944
05-10-2009,309.350006,319.5,305.5,307.649994,231.252197,6259596
06-10-2009,312.475006,314.200012,302.5,307.100006,230.83873,7448054
07-10-2009,309.450012,309.450012,294.325012,295.850006,222.382492,10075972
08-10-2009,297.5,299.375,284.25,285.700012,214.752975,10162172
09-10-2009,287.524994,295.200012,278.325012,280.875,211.126144,10032478
12-10-2009,283.5,292.125,281.774994,289.924988,217.928772,5174220
13-10-2009,290.5,290.5,290.5,290.5,218.360947,0
14-10-2009,292.475006,299,290.350006,296.475006,222.852234,3979580
15-10-2009,297,298.950012,287.5,290.899994,218.661697,4232380
16-10-2009,283,302.200012,283,299.149994,224.862915,7189942
20-10-2009,307,312.899994,306.024994,310.524994,233.413223,7840584
21-10-2009,310,319.700012,309,316.399994,237.829178,5731638
22-10-2009,316,321.975006,307.674988,312.924988,235.217178,4292924
23-10-2009,315.049988,322.950012,314.799988,319.899994,240.460236,7494460
26-10-2009,321.5,328.825012,317.5,322.274994,242.245346,4071746
27-10-2009,328.950012,328.950012,317.274994,321.375,241.568802,3940880
28-10-2009,321.200012,324.450012,317.5,321.424988,242.360565,3582314
29-10-2009,318,322.75,315.600006,317.024994,239.042938,4882712
30-10-2009,321,324.375,310,314.149994,236.875122,2876124
03-11-2009,318,318,300.5,303.024994,228.486603,2768288
04-11-2009,305.549988,314,305,312.850006,235.894882,4555798
05-11-2009,315,315,302.799988,312.25,235.442581,2731302
06-11-2009,310,317.475006,306.825012,311.075012,234.556534,4179484
09-11-2009,312.5,314,307.5,311.375,234.782654,3432086
10-11-2009,313,314.5,310,313.325012,236.252991,4610406
11-11-2009,313.524994,323.5,309.25,322.625,243.265411,4049412
12-11-2009,322.5,330.75,321.774994,327.674988,247.073181,4727766
13-11-2009,327.475006,337.450012,323.774994,335.075012,252.652939,4597896
16-11-2009,335,338.5,330,332.875,250.994095,3523808
17-11-2009,334,346.450012,329.649994,345.225006,260.306152,5344330
18-11-2009,345.5,352.850006,341.75,343.450012,258.967865,5582914
19-11-2009,344.950012,346.200012,334.75,339.950012,256.328766,3464664
20-11-2009,339,348,335.049988,346.575012,261.324188,2800774
23-11-2009,347.5,350,343,347.049988,261.682404,2543474
24-11-2009,352,352,341,349.524994,263.548462,2721872
25-11-2009,349.524994,355.825012,346,351.399994,264.962433,3893254
26-11-2009,352.475006,353.674988,342.5,343.950012,259.34491,4409118
27-11-2009,338.274994,343.200012,327.5,335.225006,252.765976,3769058
30-11-2009,337,346.475006,337,344.200012,259.533325,3882888
01-12-2009,351.700012,351.700012,340.125,342.875,258.534302,3229964
02-12-2009,347.475006,347.475006,338.524994,342.149994,257.987579,2161954
03-12-2009,343.875,347.950012,339.625,345.024994,260.155426,2978706
04-12-2009,340.5,350.5,340.5,347.600006,262.097137,3933408
07-12-2009,349,352.950012,347.5,349.700012,263.680573,2207652
08-12-2009,349.924988,350.424988,345.125,349.149994,263.265717,4226172
09-12-2009,349,355.450012,346.600006,353.350006,266.432617,4708848
10-12-2009,352.5,355,350.975006,352.825012,266.036774,1659484
11-12-2009,353.575012,357.200012,350,353.049988,266.206329,2688312
14-12-2009,350.5,355.975006,350.424988,352.549988,265.829376,3008842
15-12-2009,354,356,348.600006,350.475006,264.264771,2087152
16-12-2009,350.850006,358.875,347.5,356.575012,268.86441,3565378
17-12-2009,359,364,357.5,361.375,272.483673,3782302
18-12-2009,361.375,365.75,359.774994,363.75,274.274261,2795290
21-12-2009,365.049988,374.5,363.25,367.024994,276.743835,9326994
22-12-2009,370,371.25,359.600006,362.024994,272.973816,3189142
23-12-2009,364.225006,374.75,362.774994,373.274994,281.456451,4470686
24-12-2009,375,378.5,370.524994,374.649994,282.493195,3057686
29-12-2009,375,375.899994,368.325012,370.700012,279.514954,2256278
30-12-2009,371,374.375,357.625,371.375,280.023773,1472110
31-12-2009,373.125,377.5,371.899994,375.125,282.85144,2853462
04-01-2010,377.399994,379.450012,374.524994,375.825012,283.379272,1963682
05-01-2010,377.5,379.774994,373.274994,375.924988,283.454559,2014488
06-01-2010,375.924988,376.100006,366.5,367.424988,277.045471,3349176
07-01-2010,367.75,369.700012,355.5,357.200012,269.335602,6474892
08-01-2010,358,359.25,348.25,349.899994,263.831329,6048178
11-01-2010,352,360.049988,350.200012,357.100006,269.260193,4318408
12-01-2010,366,377,363.5,375.024994,282.77597,9027690
13-01-2010,372.5,398.200012,372.325012,394.274994,297.290894,10910272
14-01-2010,399.225006,399.225006,384.674988,389.924988,294.010895,10327614
15-01-2010,398,399.799988,386.125,395.700012,298.365326,7945008
18-01-2010,400,414.5,396.5,401.100006,302.437103,7261084
19-01-2010,401.100006,401.100006,389.325012,390.350006,294.33139,5154850
20-01-2010,396.100006,396.100006,385.450012,389.700012,293.841278,4347054
21-01-2010,386.125,395.975006,383.950012,385.325012,290.542419,5089504
22-01-2010,380.5,382.5,372.350006,378.924988,285.716583,7574990
25-01-2010,378.75,382.75,370.575012,378.100006,285.094604,3008286
27-01-2010,375,379.850006,370.075012,371.649994,280.974243,4844398
28-01-2010,374.75,378.975006,363.850006,370.875,280.388336,6537196
29-01-2010,367,369.899994,356.075012,368.100006,278.290314,5473326
01-02-2010,367.174988,381.399994,360,373.075012,282.051758,3378012
02-02-2010,377.5,381.325012,367.5,369.200012,279.121979,4739188
03-02-2010,372,378.450012,367.75,376.475006,284.622101,2977676
04-02-2010,376.475006,376.950012,366.25,369.350006,279.235413,2716612
05-02-2010,367.5,367.5,358.299988,361.75,273.489685,4607118
06-02-2010,null,null,null,null,null,null
08-02-2010,364.5,367.375,354.075012,362.075012,273.735443,4170344
09-02-2010,362.5,370.975006,360.524994,367.575012,277.893585,3005894
10-02-2010,369.950012,371.850006,364.049988,366.149994,276.816223,2337374
11-02-2010,368.975006,373.975006,367.5,371.350006,280.747589,2413156
15-02-2010,375,375,369.274994,373.075012,282.051758,1956482
16-02-2010,373.625,382.475006,371.100006,379.075012,286.587646,1660490
17-02-2010,382.450012,383.975006,376.274994,379.325012,286.776733,2528290
18-02-2010,380,383.475006,377.75,379.399994,286.833405,1814806
19-02-2010,377.450012,379.75,372.899994,375.274994,283.714783,2215880
22-02-2010,378.5,381.850006,376.899994,378.625,286.247498,2143460
23-02-2010,379.5,382.5,375.625,381.049988,288.080841,1853052
24-02-2010,378,385.350006,376.049988,382.674988,289.309296,4076058
25-02-2010,384.899994,384.899994,380.625,383.125,289.649597,2672984
26-02-2010,383.549988,389.274994,373.075012,380.899994,287.967529,3015934
02-03-2010,381,384.5,377.5,381.600006,288.496704,4053352
03-03-2010,384.5,387,382.075012,384.375,290.594574,2754742
04-03-2010,384,385,378.5,381.950012,288.761322,2053606
05-03-2010,382.5,383.475006,380.075012,381.299988,288.269897,1287312
08-03-2010,383.799988,385,380.149994,381.350006,288.307587,3015740
09-03-2010,381.5,389.25,381.5,384.350006,290.575836,3457732
10-03-2010,381.850006,392.225006,380,390.024994,294.866089,4587874
11-03-2010,390.024994,397.450012,385.975006,395.799988,299.232208,3214030
12-03-2010,400,400,396,398.475006,301.254517,2510976
15-03-2010,398.475006,410,395.575012,409,309.211639,6054434
16-03-2010,410.75,415.975006,407.899994,414.5,313.369629,3088856
17-03-2010,417,422.950012,415,420.350006,317.792389,4174794
18-03-2010,422.5,422.5,410.25,412.924988,312.179047,3724554
19-03-2010,402.625,417.225006,402.625,410.450012,310.307953,4716624
22-03-2010,407.450012,416.899994,403.075012,413.799988,312.840454,3310110
23-03-2010,415,416.5,411.049988,414.325012,313.237427,1694964
25-03-2010,412.049988,418.399994,409,414.899994,313.672058,5517582
26-03-2010,415,418,411.149994,412.524994,311.876556,1997806
29-03-2010,412,414.649994,404.274994,405.975006,306.924652,3443266
30-03-2010,404.299988,408.049988,398.575012,400,302.40741,3097160
31-03-2010,400,403.625,388.649994,390.325012,295.092926,7083046
01-04-2010,393.174988,404.899994,391.049988,403.899994,305.355865,5781432
05-04-2010,408.5,408.5,399.625,401.674988,303.673767,3001836
06-04-2010,404.450012,404.450012,396.075012,398.024994,300.914307,3702366
07-04-2010,395,404.5,390.575012,399.024994,301.670319,3024558
08-04-2010,398,403.75,395,399.725006,302.199554,4494438
09-04-2010,401,403.950012,394.125,395.799988,299.232208,3018012
12-04-2010,395.5,400,395.049988,399.049988,301.689209,2869882
13-04-2010,400,411.899994,393.625,410.424988,310.28891,8404916
15-04-2010,411,417.450012,409.524994,410.850006,310.610199,4290952
16-04-2010,409.5,414,405.924988,407.549988,308.115387,3810958
19-04-2010,405,412.5,400.375,405.975006,306.924652,6947704
20-04-2010,412.5,416.325012,393.5,394.75,298.438324,12016986
21-04-2010,397.5,399.5,390.125,392.5,296.737274,7107490
22-04-2010,394.549988,396.825012,390.5,392.975006,297.096436,4751116
23-04-2010,394.024994,396,388.75,390.100006,294.922852,4306068
26-04-2010,393,395.5,390.100006,392.549988,296.775238,2512548
27-04-2010,392.975006,394.950012,390.524994,393.649994,297.606781,2621234
28-04-2010,390,391.975006,382.5,385.149994,291.180603,2400382
29-04-2010,387.549988,387.625,377.799988,379.875,287.192566,4622964
30-04-2010,382.5,386.399994,381.274994,382.700012,289.328308,3690224
03-05-2010,380.625,385.700012,377.049988,383.399994,289.857544,2416560
04-05-2010,387.424988,387.424988,378.399994,380.5,287.665009,2896028
05-05-2010,375,384,370.075012,382.875,289.460571,4371230
06-05-2010,383.975006,385.450012,379.600006,383.549988,289.970947,2580872
07-05-2010,378.5,381.299988,367.5,370.700012,280.256104,4267152
10-05-2010,380,421.5,372.5,385.125,291.161591,2327814
11-05-2010,387.5,389.5,376.950012,378.149994,285.888458,1351288
12-05-2010,378.5,383.975006,375.549988,379.725006,287.079132,2740076
13-05-2010,382.549988,386.600006,380.725006,382.799988,289.403809,1321452
14-05-2010,383,388.5,377.5,381.924988,288.742371,2026996
17-05-2010,387.475006,387.475006,367.049988,372.875,281.900269,3722050
18-05-2010,373,373,363.149994,367.549988,277.874695,3199180
19-05-2010,365,366.5,358.149994,360.75,272.733673,3929266
20-05-2010,364.5,366.149994,358.075012,365,275.946686,2398092
21-05-2010,355,362.950012,342.625,359.350006,271.675171,2675092
24-05-2010,362.5,365,356.350006,358.799988,271.259491,2885428
25-05-2010,354,357,345.774994,349.774994,264.436493,2297366
26-05-2010,354,372.399994,352.049988,369,278.970886,3689464
27-05-2010,367.5,374.975006,363.600006,370.924988,280.426178,6883872
28-05-2010,374.899994,376.75,367.75,375.399994,283.809418,2479374
31-05-2010,374.25,376.450012,369,371.524994,280.879791,3327660
01-06-2010,371.524994,375.975006,367.350006,369.600006,279.42453,3136912
02-06-2010,368.899994,379.75,368.149994,377.125,285.113495,2769330
03-06-2010,380,384.5,372.549988,382.725006,289.34726,1684434
04-06-2010,382.725006,384.850006,377.600006,382.674988,289.309296,1368210
07-06-2010,374.950012,378.899994,368,376.625,284.735504,1734922
08-06-2010,377,381,373.5,375.100006,283.582489,2242222
09-06-2010,376,379.274994,365.5,366.524994,277.099609,4867400
10-06-2010,365,376.5,365,375.25,283.696014,1796036
11-06-2010,380.899994,381.649994,375.5,379.549988,286.946838,3237024
14-06-2010,381.674988,393.549988,379,390.5,295.225281,3550492
15-06-2010,378.325012,388.850006,378.325012,383.049988,293.348846,2642976
16-06-2010,388.549988,389.975006,383.649994,387.399994,296.680237,2328816
17-06-2010,388.5,392.399994,381.850006,387.649994,296.871704,1528920
18-06-2010,387.649994,394.450012,386.125,391.600006,299.896881,2225672
21-06-2010,396.450012,397,392.299988,393.850006,301.619965,1907428
22-06-2010,392.5,393.25,386.649994,389.325012,298.154388,1468324
23-06-2010,385,394.475006,384.924988,393.149994,301.083832,2959524
24-06-2010,393.149994,394.25,383.850006,386.725006,296.163391,3777510
25-06-2010,387.899994,387.899994,378.049988,379.25,290.438843,2037322
28-06-2010,379.225006,383.575012,378.799988,382.375,292.832214,1153124
29-06-2010,382.5,382.5,374.5,376.899994,288.63913,2614662
30-06-2010,377.5,379.950012,370.625,375.5,287.567078,3316516
01-07-2010,375,375,362.875,366,280.291626,3407744
02-07-2010,367.399994,373,365.424988,371.899994,284.81012,2943550
05-07-2010,374.399994,374.450012,368.549988,369.5,282.971985,2165596
06-07-2010,368.25,380.950012,367.924988,379.575012,290.687683,2760904
07-07-2010,380.700012,383.700012,374.475006,382.299988,292.774658,2152934
08-07-2010,386,389.5,384.825012,388.399994,297.446106,2187564
09-07-2010,390,392,385.375,387.225006,296.546265,1836666
12-07-2010,389.899994,397,389.899994,395.850006,303.151581,2725776
13-07-2010,396,396,384.774994,387.325012,296.622772,5545886
14-07-2010,389,392.350006,385.125,387.325012,296.622772,2833842
15-07-2010,385.5,392.450012,382.625,391.049988,299.475494,3795536
16-07-2010,397.5,419.25,397.5,416.825012,319.214783,19135452
19-07-2010,415.725006,417.350006,411.625,413.350006,316.553467,3027924
20-07-2010,413.350006,417.274994,412.5,413.625,316.764008,2342062
21-07-2010,416,422.399994,414.799988,421.5,322.794861,2943720
22-07-2010,421.5,423,416.25,421.850006,323.062958,1362882
23-07-2010,425,425,417.549988,419.649994,321.378052,1894472
26-07-2010,421.200012,425.799988,420.200012,424.625,325.188141,2766490
27-07-2010,427.5,429.899994,423.100006,424.575012,325.149841,2106602
28-07-2010,425.5,428.975006,423.5,427.225006,327.17923,4359228
29-07-2010,427.5,427.5,424.5,425,326.238831,5331904
30-07-2010,424.5,425,417.5,419.899994,322.324066,1283426
02-08-2010,421.5,424.225006,418.5,419.149994,321.748352,2827762
03-08-2010,420.5,422.25,414.274994,416.024994,319.349518,1281552
04-08-2010,418,436,417.924988,434.399994,333.454559,5583934
05-08-2010,436,441.200012,432.825012,438.924988,336.927887,2912950
06-08-2010,440,441.75,430.325012,432.350006,331.880951,2437734
09-08-2010,430.575012,441.850006,423.049988,439.924988,337.69574,4259986
10-08-2010,442.5,442.5,430.700012,432.25,331.80423,1545194
11-08-2010,431,436.5,427.399994,429.075012,329.367004,4020248
12-08-2010,428.450012,428.450012,423.100006,426.725006,327.56308,2278092
13-08-2010,428.5,431.450012,419,427.200012,327.927704,2589906
16-08-2010,428.5,431.274994,424.399994,427.049988,327.812531,1319098
17-08-2010,425.049988,430.5,422,425.100006,326.315613,1733196
18-08-2010,426.5,437.899994,425,435.549988,334.33728,2888916
19-08-2010,437,440.450012,433.649994,436.024994,334.701965,2148534
20-08-2010,434.5,439.950012,431.5,434.475006,333.512207,1746396
23-08-2010,430,437.725006,428.524994,435.200012,334.068665,1049830
24-08-2010,435,440.950012,432.5,435.350006,334.183838,2650474
25-08-2010,436,440.75,433.149994,435.600006,334.375763,2379968
26-08-2010,437,439.5,430.125,438.25,336.410004,4204428
27-08-2010,436.049988,436.5,425.5,428.024994,328.561005,1276514
30-08-2010,431.399994,431.399994,420.049988,422.825012,324.569397,1558570
31-08-2010,420,423.850006,415.100006,421.875,323.840118,2447874
01-09-2010,421,430.5,420,429.200012,329.462982,2745484
02-09-2010,433.75,433.75,420.75,422.049988,323.974518,2758800
03-09-2010,425,425.75,417.549988,418.649994,321.36438,2777970
06-09-2010,419,428.75,419,427.674988,328.292267,2287978
07-09-2010,429,437.450012,428,435.674988,334.433319,2484236
08-09-2010,432,441.450012,429.450012,439.524994,337.38855,4189478
09-09-2010,441,441.25,435.674988,437.350006,335.718964,2938158
13-09-2010,435.674988,444.5,435.350006,439.875,337.657257,2349410
14-09-2010,441.5,449.5,440.149994,447.674988,343.644653,3071038
15-09-2010,450,459.700012,449.5,457.399994,351.109924,5560394
16-09-2010,454,456.725006,432.25,447.700012,343.66391,2334264
17-09-2010,450.049988,459.375,450.049988,456.899994,350.725983,3007978
20-09-2010,458.5,460.950012,453.350006,456.125,350.131134,2419108
21-09-2010,456,479,455.149994,476.975006,366.136017,4997184
22-09-2010,478,480,465,467.625,358.95871,4031066
23-09-2010,470,472.649994,463.899994,465.674988,357.461975,3327236
24-09-2010,466.549988,468.950012,462.5,465.975006,357.692261,2738784
27-09-2010,467.5,470.725006,461,463.799988,356.022614,3423290
28-09-2010,462.625,465.149994,457.049988,459.825012,352.971344,2521714
29-09-2010,462.5,468.625,457.450012,460.174988,353.240051,3370194
30-09-2010,462.5,465,457.575012,463.475006,355.773132,7560924
01-10-2010,463.5,483,461,480.799988,369.072174,3326156
04-10-2010,483.375,487.5,476.5,477.899994,366.8461,2140956
05-10-2010,475,482.975006,473.075012,475.125,364.715881,2211664
06-10-2010,475,483.950012,475,479.825012,368.323639,1838960
07-10-2010,480,483,469.200012,474.399994,364.159363,1972940
08-10-2010,472.024994,477.350006,434.5,471.299988,361.779755,2695996
11-10-2010,471.299988,476.975006,464.524994,470.450012,361.127197,3065370
12-10-2010,471.325012,477.899994,469.549988,475.350006,364.88855,2608902
13-10-2010,477.975006,498.850006,474.549988,496.424988,381.066162,5350604
14-10-2010,498.450012,502,491.174988,493.024994,378.45636,2949086
15-10-2010,499.5,505.5,472.5,475.149994,364.735168,5717798
18-10-2010,485,492,465,490.625,376.614075,4480734
19-10-2010,491,493.700012,482.049988,483.875,371.432587,2200912
20-10-2010,482.25,490.25,478.100006,481.625,369.705414,2206638
21-10-2010,487.024994,496.924988,485,493.100006,378.513977,3752354
22-10-2010,511,524.700012,511,520.099976,399.239716,9610404
25-10-2010,521.5,536.474976,518.599976,533.474976,409.506561,5156316
26-10-2010,531.75,533.875,520.775024,531.299988,407.836884,3507024
27-10-2010,530,533.400024,521.775024,524.099976,402.310059,2141382
28-10-2010,525,533.775024,520,526.450012,404.114166,5255690
29-10-2010,530,530,515.5,526.450012,404.114166,2212398
01-11-2010,526.025024,533.200012,524.549988,526.700012,405.075409,1147948
02-11-2010,527.5,530,521.849976,524.724976,403.556549,1565778
03-11-2010,525.450012,539.5,524.200012,526.400024,404.844696,2217878
04-11-2010,531,539.299988,530.75,534.575012,411.131989,1717440
08-11-2010,540,541.200012,531.049988,534.075012,410.747314,2248586
09-11-2010,536.950012,549.349976,534.25,545.549988,419.572662,3504086
10-11-2010,546.125,554,543.049988,546.150024,420.034241,1540224
11-11-2010,545,545,529.125,532.375,409.440002,1926096
12-11-2010,530,534.950012,524.099976,527.950012,406.036743,1802330
15-11-2010,532.5,539.924988,526.5,533,409.920654,1389396
16-11-2010,533,533.200012,521.099976,524.450012,403.345123,2178076
18-11-2010,536,536,520,521.400024,400.999298,2765160
19-11-2010,522.450012,524.5,503,507.700012,390.46286,2172652
22-11-2010,508,521.5,505.75,519.549988,399.576477,2221236
23-11-2010,517,522.5,506.200012,515.025024,396.096436,1684448
24-11-2010,512.5,517.25,499.475006,502.375,386.367554,3008608
25-11-2010,505.024994,520.950012,503.549988,510.899994,392.92395,5855006
26-11-2010,512.5,527,512.5,523.625,402.710419,3617826
29-11-2010,527.5,539.25,525.125,535.650024,411.958527,4518892
30-11-2010,530.25,543.025024,526.549988,538,413.766083,4808408
01-12-2010,532,546.599976,532,540.950012,416.034912,3776032
