Date,Open,High,Low,Close,Adj Close,Volume
2008-01-21,101.925003,103.027504,96.367500,98.887505,84.796776,4447146
2008-01-22,92.250008,118.125008,72.900002,97.188751,83.340080,7822328
2008-01-23,97.875008,102.127502,90.000008,97.065002,83.233963,4044342
2008-01-24,103.275002,103.275002,90.900002,92.497505,79.317291,3100288
2008-01-25,94.533752,99.202507,93.375008,97.188751,83.340080,2066946
2008-01-28,96.750008,97.740005,89.741257,91.890007,78.796371,2591959
2008-01-29,94.275002,95.400002,92.250008,92.812508,79.587433,1203359
2008-01-30,93.600006,94.612503,91.912506,93.071251,79.809296,3047062
2008-01-31,93.150002,100.327507,88.886253,95.118752,81.565041,5358933
2008-02-01,96.761253,101.250008,91.125008,99.011253,84.902916,4714479
2008-02-04,101.250008,106.650002,101.025002,104.512505,89.620247,3828417
2008-02-05,104.850006,104.850006,84.375008,102.521255,87.912743,1397257
2008-02-06,99.000008,100.080002,94.275002,95.613754,81.989502,3277657
2008-02-07,95.850006,96.727501,91.237503,92.328751,79.172577,2167968
2008-02-08,92.475006,95.613754,91.608757,94.972504,81.439636,2215773
2008-02-11,95.175003,96.300003,89.550003,95.096252,81.545753,3007653
2008-02-12,96.300003,97.200005,93.903755,95.208755,81.642220,3266866
2008-02-13,92.250008,96.300003,90.731255,92.250008,79.105080,2484430
2008-02-14,94.050003,94.927505,92.047501,93.678757,80.330238,2118048
2008-02-15,93.825005,95.175003,92.272507,94.635002,81.150215,1724808
2008-02-18,95.625008,96.862503,92.295006,93.386253,80.079407,1578968
2008-02-19,92.520004,95.625008,92.261253,92.778755,79.558487,2123004
2008-02-20,94.432503,94.500008,91.800003,92.475006,79.298004,1508635
2008-02-21,95.625008,98.100006,93.240005,97.132507,83.291847,5297928
2008-02-22,98.775002,98.775002,94.725006,96.030006,82.346451,1947875
2008-02-25,95.962502,99.528755,95.400002,98.865005,84.777473,1902182
2008-02-26,100.125008,100.710007,97.200005,100.181252,85.906174,1988617
2008-02-27,101.025002,101.182503,98.178757,99.146255,85.018684,1572964
2008-02-28,98.977501,101.362503,97.650002,100.665009,86.321014,3502933
2008-02-29,99.675003,100.125008,94.612503,98.336250,84.324066,3158448
2008-03-03,96.716255,96.716255,93.611252,94.826256,81.314224,3067084
2008-03-04,94.725006,95.557503,92.700005,94.410004,80.957291,1352888
2008-03-05,96.750008,99.000008,93.825005,98.302505,84.295128,1930902
2008-03-07,95.872505,96.502502,91.856255,93.780006,80.417061,2631297
2008-03-10,91.575005,98.460007,89.550003,90.562508,77.658028,2511946
2008-03-11,90.225006,90.450005,87.570007,88.470001,75.863686,4717666
2008-03-12,94.218758,94.252502,87.300003,87.738754,75.236641,3096893
2008-03-13,85.725006,86.625008,81.022507,82.316254,70.586800,3833910
2008-03-14,82.316254,85.477501,81.483757,83.092506,71.252449,4351222
2008-03-17,82.800003,84.375008,78.300003,79.672501,68.319778,5448684
2008-03-18,79.875000,83.925003,79.425003,80.842506,69.323051,6814426
2008-03-19,83.250008,87.626251,83.250008,85.140007,73.008209,5372675
2008-03-24,84.352501,90.900002,83.700005,89.707504,76.924858,3717622
2008-03-25,91.372505,98.741257,91.372505,98.100006,84.121498,4418115
2008-03-26,98.100006,99.900002,94.612503,96.457504,82.713043,4751333
2008-03-27,95.625008,97.852501,94.916252,96.626251,82.857719,6096488
2008-03-28,96.975006,103.387505,96.075005,102.037506,87.497925,4336457
2008-03-31,101.160004,101.160004,92.475006,97.222504,83.369019,4049439
2008-04-01,96.750008,99.000008,90.247505,92.115005,78.989304,7636452
2008-04-02,94.275002,97.852501,92.328751,93.431252,80.117996,3252079
2008-04-03,93.768753,99.427505,93.768753,98.178757,84.189026,4697644
2008-04-04,98.100006,98.550003,92.756256,93.352501,80.050476,2856830
2008-04-07,93.825005,99.213753,93.825005,97.796257,83.861038,4274448
2008-04-08,96.750008,97.650002,92.531258,93.127502,79.857544,3500786
2008-04-09,93.375008,93.780006,91.350006,92.463753,79.288368,2517519
2008-04-10,94.376251,94.376251,91.125008,91.631256,78.574478,3041377
2008-04-11,92.250008,93.352501,90.495003,91.237503,78.236847,3671590
2008-04-15,92.250008,98.707504,90.697502,95.377502,81.786919,8901835
2008-04-16,97.402504,101.666252,96.750008,100.642502,86.301689,6003741
2008-04-17,102.375008,104.602509,98.550003,103.331253,88.607330,8682119
2008-04-21,106.875008,108.022507,101.700005,102.330002,87.748756,7330324
2008-04-22,101.250008,101.700005,95.456253,97.020004,83.195389,6748039
2008-04-23,96.750008,100.350006,95.692505,99.708755,85.500999,4301124
2008-04-24,103.252502,103.252502,99.450005,101.182503,86.764763,5174226
2008-04-25,101.036255,105.750008,100.125008,104.928757,89.977203,5089253
2008-04-28,103.950005,105.750008,101.250008,103.072502,88.385452,2279777
2008-04-29,103.128754,108.337502,102.825005,107.752502,92.398582,6251399
2008-04-30,107.775002,110.812508,106.278755,109.968758,94.299042,5157919
2008-05-02,110.250008,114.390007,110.250008,113.006256,96.903725,8689999
2008-05-05,113.850006,113.850006,109.642502,110.306252,94.588432,4487648
2008-05-06,110.306252,113.625008,106.897507,111.903755,95.958328,4893844
2008-05-07,112.275002,114.750008,111.375008,112.117508,96.141617,7820710
2008-05-08,111.307503,112.432503,107.550003,111.757507,95.832893,9404990
2008-05-09,112.500008,113.512505,109.406258,112.713753,96.652878,8760817
2008-05-12,113.613754,114.750008,109.293755,113.658752,97.463257,12090483
2008-05-13,114.738754,114.750008,110.362503,110.880005,95.080437,4800168
2008-05-14,110.475006,114.075005,110.475006,113.186256,97.058060,6819608
2008-05-15,111.825005,116.066254,111.825005,114.873756,98.505119,6830941
2008-05-16,114.997505,115.931252,113.512505,113.793755,97.578995,3867848
2008-05-20,112.500008,113.602509,110.778755,111.802505,95.871490,3423706
2008-05-21,111.375008,112.950005,110.283752,111.487503,95.601357,2369137
2008-05-22,110.250008,111.802505,109.383759,110.002502,94.327980,3162133
2008-05-23,111.150002,111.150002,107.730003,108.247505,92.823051,2143506
2008-05-26,107.145004,109.777504,105.795006,107.741257,92.388939,3859844
2008-05-27,108.562508,111.915009,107.617508,110.452507,94.713860,6041626
2008-05-28,111.150002,115.290009,110.328758,114.210007,97.935928,11108795
2008-05-29,114.075005,117.000008,113.197502,115.121254,98.717346,9075781
2008-05-30,114.975006,115.818756,112.725006,114.581253,98.254295,3736133
2008-06-02,114.581253,117.000008,110.700005,112.297508,96.295959,4338679
2008-06-03,110.745003,114.300003,108.225006,113.670006,97.472878,3473168
2008-06-04,110.576256,114.176254,110.250008,111.847504,95.910080,3361079
2008-06-05,111.375008,119.688751,109.845001,119.047508,102.084129,6628541
2008-06-06,119.700005,120.375008,112.500008,113.760002,97.550056,3729422
2008-06-09,112.275002,112.275002,106.852509,108.067505,92.668686,4712684
2008-06-10,108.225006,109.125008,104.197502,107.178757,91.906593,3995799
2008-06-11,108.000008,108.562508,105.862503,107.167503,91.896935,3961039
2008-06-12,106.413757,109.687508,104.422508,108.528755,93.064232,3344639
2008-06-13,107.572502,109.991257,106.200005,107.550003,92.224915,4676493
2008-06-16,109.462502,110.475006,108.337502,109.698753,94.067520,1549324
2008-06-17,109.563751,112.218758,108.022507,111.217506,95.369843,2976982
2008-06-18,112.050003,112.050003,108.472504,109.350006,93.768448,2103253
2008-06-19,105.783752,111.307503,105.783752,110.441254,94.704208,2666955
2008-06-20,110.250008,111.352509,105.783752,106.593758,91.404938,1536217
2008-06-23,105.750008,109.395004,104.287506,107.696259,92.350349,2600044
2008-06-24,108.000008,109.518753,105.750008,105.783752,90.710358,2980030
2008-06-25,103.747505,104.850006,101.047508,102.138756,87.584755,3513075
2008-06-26,104.175003,111.206253,101.981255,108.596252,93.122101,7310461
2008-06-27,103.275002,103.275002,96.975006,99.157501,85.738869,4366986
2008-06-30,100.350006,102.138756,97.436256,98.988754,85.592949,2152755
2008-07-01,98.550003,101.025002,92.250008,93.318756,80.690269,3003448
2008-07-02,94.050003,101.025002,93.318756,98.583755,85.242760,4511670
2008-07-03,97.650002,98.302505,95.400002,96.817505,83.715546,3598408
2008-07-04,96.750008,98.606255,95.647507,96.221252,83.199966,1856515
2008-07-07,96.975006,100.451256,96.975006,99.630005,86.147430,1595888
2008-07-08,96.772507,98.100006,93.206253,94.668755,81.857559,3103097
2008-07-09,96.682503,98.707504,94.083755,97.740005,84.513191,7362679
