,Date,Infy_Open,Infy_High,Infy_Low,Infy_Close,Infy_Adj Close,Infy_Volume,Infy_%_Change,Infy_30-Day MA,Infy_Rolling Std,Infy_Upper Band,Infy_Lower Band,TCS_Open,TCS_High,TCS_Low,TCS_Close,TCS_Adj Close,TCS_Volume,TCS_%_Change,TCS_30-Day MA,TCS_Rolling Std,TCS_Upper Band,TCS_Lower Band,Wipro_Open,Wipro_High,Wipro_Low,Wipro_Close,Wipro_Adj Close,Wipro_Volume,Wipro_%_Change,Wipro_30-Day MA,Wipro_Rolling Std,Wipro_Upper Band,Wipro_Lower Band
1064,2008-08-29,213.625,218.75,213.625,218.6375,156.86238,9186688,0.029245587,205.68355,7.993006,221.66956,189.69753,200.0,204.9875,200.0,203.05,149.20604,1998500,0.025052106,206.53833,4.5873876,215.7131,197.36356,93.37501,97.65,93.37501,97.29,84.12407,1624875,0.044192225,94.92488,4.5130873,103.95106,85.898705
1065,2008-09-01,218.75,220.8375,212.7375,215.4125,154.54863,11153904,-0.014750402,206.41646,7.8367443,222.08995,190.74297,203.75,205.0,201.75,203.7375,149.71123,1527432,0.0033858656,206.71417,4.362764,215.4397,197.98863,96.75001,98.966255,95.287506,97.661255,84.445114,2362262,0.0038159522,95.43338,3.8671272,103.16763,87.69913
1066,2008-09-02,218.625,222.75,215.16875,221.90625,159.20757,8403728,0.030145623,207.30792,8.031111,223.37013,191.2457,203.7375,213.25,203.7375,212.2,155.92969,2647848,0.04153626,207.01416,4.421821,215.8578,198.17052,97.661255,103.05,97.661255,101.46375,87.73302,3859142,0.038935583,96.01763,3.361171,102.73997,89.29529
1067,2008-09-04,220.1375,225.625,218.95,223.625,160.4407,21589384,0.007745388,208.18584,8.331867,224.84956,191.5221,211.25,213.7,208.0875,211.05,155.08463,2461676,-0.0054193875,207.11708,4.4801993,216.07748,198.15668,100.192505,101.25001,99.045006,100.833755,87.18827,2730662,-0.006209094,96.417755,3.185943,102.78964,90.04587
1068,2008-09-05,222.49374,222.49374,213.3125,214.0375,153.56209,11020920,-0.04287309,208.64438,8.260066,225.1645,192.12424,212.5,212.5,206.25,209.6,154.0191,2445368,-0.0068703955,206.9325,4.2463336,215.42517,198.43983,100.12501,100.12501,95.11875,95.591255,82.65523,3199133,-0.05199152,96.54526,3.0677166,102.68069,90.40982
1069,2008-09-08,219.125,220.25,216.91875,218.75626,156.94757,9518400,0.02204637,209.40584,8.097226,225.60028,193.21138,215.0,218.6,210.5,214.175,157.3809,5170432,0.021827275,207.38374,4.273524,215.9308,198.8367,97.4925,100.8,97.065,97.59376,84.38675,6210279,0.0209486,96.74063,2.934382,102.60939,90.871864
1070,2008-09-09,218.48125,219.75,214.65,218.68124,156.89372,9329816,-0.0003429022,210.23416,7.7108717,225.65591,194.81242,213.75,217.925,210.0,216.2,158.86893,2815328,0.009454857,207.93042,4.3186636,216.56775,199.29309,97.59376,99.225006,96.1425,97.920006,84.66885,2845159,0.0033429188,96.94988,2.7779539,102.50578,91.393974
1071,2008-09-10,217.40625,221.53125,215.15,219.96875,157.81746,10927472,0.005887592,211.15208,7.1361384,225.42436,196.8798,215.2875,217.55,212.025,212.725,156.31544,3063456,-0.016073039,208.3025,4.2310805,216.76466,199.84033,97.87501,99.630005,96.525,97.177505,84.02682,4530768,-0.00758273,97.13063,2.5989306,102.32849,91.93277
1072,2008-09-11,218.53125,220.0,216.54375,218.83125,157.00139,13265864,-0.0051711756,212.02687,6.346809,224.72049,199.33325,212.725,217.0,207.25,209.175,153.70679,1908976,-0.016688226,208.53375,4.074868,216.68349,200.38402,97.177505,97.200005,95.4,96.03001,83.03461,3213066,-0.011808278,97.31175,2.299984,101.91172,92.711784
1073,2008-09-12,219.125,219.125,204.65625,205.5,147.4368,24315128,-0.060920242,212.20166,6.0779805,224.35762,200.0457,216.25,216.25,200.2375,202.6375,148.90285,3573964,-0.031253763,208.29709,4.2065973,216.71028,199.88388,96.3,96.333755,93.25125,94.42126,81.643585,5334137,-0.016752565,97.28925,2.3255641,101.940384,92.63812
1074,2008-09-15,205.0,205.0,190.25,197.26875,141.53123,17211760,-0.04005473,212.17958,6.1325755,224.44473,199.91443,195.0,199.75,186.25,190.15,139.72678,8550948,-0.06162484,207.6875,5.354076,218.39565,196.97935,90.30376,94.42126,85.950005,90.8775,78.57937,4880564,-0.037531327,97.203,2.512738,102.22848,92.17753
1075,2008-09-16,191.25626,198.25,188.75,195.8,140.4775,15700792,-0.0074454267,211.87521,6.7046533,225.28452,198.4659,187.375,187.75,181.25,187.2125,137.56825,5072364,-0.015448331,206.9225,6.5042725,219.93105,193.91396,83.32875,89.7525,83.32875,88.098755,76.17665,4714844,-0.030576842,96.88576,3.0103204,102.906395,90.86511
1076,2008-09-17,197.5,205.86874,196.25,197.375,141.60753,18332656,0.008043907,211.5425,7.1682563,225.87901,197.206,187.0,191.1625,182.0,182.525,134.12372,4200868,-0.025038393,206.21208,7.8727846,221.95766,190.4665,89.9775,90.675,87.232506,89.966255,77.79143,3911013,0.021197803,96.64876,3.2639987,103.17675,90.12076
1077,2008-09-18,188.7625,195.0,177.65625,190.675,136.80057,26780192,-0.03394552,210.90437,8.11639,227.13716,194.6716,182.0,187.25,167.75,180.2875,132.47961,6357104,-0.01225853,205.3075,9.17926,223.66602,186.94897,87.975006,92.475006,85.308754,89.403755,77.305046,6112226,-0.006252344,96.272255,3.4280381,103.128334,89.416176
1078,2008-09-19,196.875,205.7375,194.5,203.11874,145.7284,31199944,0.06526152,210.59438,8.233317,227.061,194.12775,194.925,194.925,182.525,191.7125,140.87497,9544368,0.063370936,204.52667,9.309635,223.14594,185.9074,91.12501,96.49126,91.12501,93.81375,81.11827,8960803,0.049326744,96.00113,3.2822535,102.565636,89.43662
1079,2008-09-22,205.625,207.54375,201.0,203.7375,146.1723,12823792,0.0030462919,210.19333,8.26554,226.72441,193.66225,217.0,217.0,188.25,191.7,140.8657,4472944,-6.5186156e-05,203.80542,9.440735,222.68689,184.92395,100.732506,100.732506,92.25001,93.3075,80.68051,4014897,-0.0053963093,95.73938,3.1677725,102.07493,89.40383
1080,2008-09-23,200.0,203.0,192.0125,192.99374,138.46414,13378256,-0.05273334,209.62813,8.842371,227.31287,191.94339,178.8375,191.925,178.8375,180.25,132.45203,2966120,-0.059728727,202.77126,10.258176,223.2876,182.2549,90.00001,91.12501,87.08625,87.57001,75.71947,5506359,-0.06149019,95.37601,3.4557447,102.28749,88.464516
1081,2008-09-24,193.75,195.975,186.25,190.5375,136.70193,19385704,-0.012727034,209.01938,9.505147,228.02966,190.00908,181.1375,187.0,172.575,178.2625,130.99155,7380724,-0.0110263685,201.76375,11.125036,224.01382,179.51367,83.84625,88.6275,82.14751,83.35126,72.07165,11390270,-0.04817574,94.83413,4.0008755,102.83588,86.83238
1082,2008-09-25,191.25626,191.25626,186.38126,188.35625,135.13695,18414264,-0.011447924,208.615,10.118868,228.85274,188.37726,178.275,179.9625,167.7625,172.1,126.46319,15122632,-0.034569755,200.67334,12.35146,225.37625,175.97041,84.57751,84.57751,78.31126,79.2225,68.5016,20940527,-0.04953438,94.22513,4.876872,103.978874,84.47138
1083,2008-09-26,187.75,188.35625,179.50626,180.8625,129.76056,9755960,-0.03978495,207.86896,11.286254,230.44147,185.29645,175.0,175.0,166.55,169.05,124.22202,4217244,-0.017722271,199.40584,13.56346,226.53276,172.27892,78.693756,80.426254,76.73625,77.45625,66.97437,7509919,-0.022294814,93.562126,5.717485,104.9971,82.12716
1084,2008-09-29,180.6375,181.5,170.75,174.1625,124.95362,17209792,-0.0370447,206.61812,12.823218,232.26456,180.9717,169.7,169.7,153.0,155.0,113.897736,5578636,-0.083111525,197.62917,15.683433,228.99603,166.2623,82.12501,82.12501,74.28375,77.1975,66.75064,6787764,-0.0033406082,92.91488,6.416338,105.74756,80.08221
1085,2008-09-30,171.25,181.7125,165.0,174.75626,125.37959,23483064,0.0034091724,205.34187,14.011865,233.3656,177.31815,148.0,169.175,147.5,166.4,122.27475,8391372,0.07354835,196.16292,16.48523,229.13338,163.19246,76.275,79.65,72.02251,76.4775,66.12806,6446426,-0.009326739,92.22413,7.0256267,106.27538,78.172874
1086,2008-10-01,178.125,183.375,176.875,181.1625,129.97577,26368016,0.0366582,204.3275,14.631479,233.59045,175.06454,167.4,171.225,161.3375,167.9375,123.40454,6017916,0.00923982,194.75041,17.03721,228.82484,160.676,72.36,79.1325,72.36,78.57,67.93739,3348742,0.027360976,91.599754,7.3821454,106.364044,76.835464
1087,2008-10-03,179.125,180.0,172.5,173.9875,124.82806,13768264,-0.03960534,203.04666,15.552201,234.15108,171.94226,166.2375,166.2375,160.5875,164.375,120.78668,4172404,-0.021213248,193.21625,17.640936,228.49812,157.93437,81.990005,81.990005,75.825005,76.8825,66.47826,2051177,-0.021477664,90.910126,7.7616596,106.43345,75.38681
1088,2008-10-06,170.0,173.75,159.375,164.83125,118.25887,12918216,-0.052625906,201.61833,17.011145,235.64062,167.59604,162.8125,162.8125,150.0,154.75,113.71401,5882984,-0.058555134,191.55917,18.84206,229.24329,153.87505,78.705,78.705,70.4925,71.595,61.906303,5772795,-0.06877377,90.138756,8.484553,107.107864,73.16965
1089,2008-10-07,167.01875,171.625,158.26875,162.725,116.74771,18535736,-0.012778202,199.97375,18.3025,236.57875,163.36876,157.7875,166.25,141.5,143.975,105.796265,8884604,-0.069628395,189.53334,20.563448,230.66023,148.40643,74.2275,74.3625,66.375,69.3675,59.980232,10667572,-0.031112522,89.31038,9.25101,107.8124,70.80836
1090,2008-10-08,162.5,162.5,149.03125,156.78125,112.48334,22855192,-0.036526382,198.08958,19.736013,237.56161,158.61755,138.75,140.7375,127.0,136.65,100.41368,8301380,-0.05087697,187.27,22.499252,232.26851,142.2715,68.4225,68.4225,59.827503,63.61875,55.009457,15848692,-0.0828738,88.281006,10.311014,108.90303,67.65897
1091,2008-10-10,150.0,160.0,130.0,153.15,109.8781,37255704,-0.02316129,196.11958,21.17124,238.46207,153.7771,135.0,137.5,120.1,131.2,96.40891,13742076,-0.03988289,184.69292,24.335043,233.363,136.02283,62.0325,62.775,54.45,59.20875,51.196236,13857768,-0.06931918,87.03488,11.466177,109.96723,64.10252
1092,2008-10-13,156.25,170.0,152.5,164.81876,118.249886,19877088,0.07619172,194.49605,21.652536,237.80112,151.19098,131.9875,150.725,131.2,143.2125,105.23601,13866024,0.091558665,182.64626,25.169634,232.98552,132.30698,60.300003,64.62,59.4,63.945004,55.291553,10260092,0.07999243,85.969505,12.08178,110.133064,61.805943
1093,2008-10-14,173.125,176.4375,168.75,174.74374,125.37059,15414536,0.06021759,193.24,21.66955,236.5791,149.9009,149.75,154.85,145.3375,148.175,108.88255,7424624,0.03465137,180.9825,25.756552,232.4956,129.46939,68.872505,72.1575,64.8225,65.6325,56.75068,10660972,0.026389802,85.051506,12.552706,110.15691,59.94609
1094,2008-10-15,172.5,172.5,163.625,166.925,119.76099,12564520,-0.04474404,191.51625,21.636353,234.78896,148.24355,146.25,147.1625,133.825,135.775,99.77072,5308752,-0.08368489,178.74,26.681051,232.1021,125.3779,63.022503,66.240005,60.975002,62.246254,53.822693,7215572,-0.05159404,83.88338,12.997222,109.87782,57.888935
1095,2008-10-16,162.5,162.5,150.4,157.875,114.12266,13400072,-0.054215983,189.59833,21.992296,233.58293,145.61374,131.25,132.175,116.975,123.75,90.93447,8031800,-0.0885656,176.07375,28.057966,232.18968,119.95782,60.457504,64.012505,53.775,62.685,54.202053,5738439,0.0070485687,82.71751,13.284251,109.286,56.149002
1096,2008-10-17,159.38126,163.625,148.78125,150.34375,108.67859,12160624,-0.04770388,187.21292,22.246725,231.70636,142.71947,125.0,132.25,111.25,113.4625,83.37498,9743540,-0.0831313,172.7825,29.431585,231.64568,113.91933,63.000004,65.2275,57.195004,57.937504,50.097034,4576879,-0.07573577,81.26663,13.540672,108.34797,54.185284
1097,2008-10-20,155.0,163.86874,152.625,161.81876,116.97347,11699384,0.076325126,185.15271,21.6112,228.3751,141.93031,124.1625,126.25,113.8125,122.8375,90.263954,12413060,0.08262642,169.84209,29.879671,229.60143,110.08274,58.500004,65.25,58.500004,63.4275,54.844093,8733861,0.094757244,80.01975,13.398231,106.816216,53.223293
1098,2008-10-21,165.0,174.25,162.875,168.45,121.767,18240528,0.040979434,183.63313,21.106995,225.84712,141.41914,134.6,141.975,123.3375,139.775,102.710014,11804900,0.13788535,167.51459,29.391453,226.29749,108.731674,65.25,67.5,63.562504,66.79125,57.75263,8392141,0.05303299,79.05975,13.275254,105.61026,52.509247
1099,2008-10-22,165.25,166.1625,160.31876,162.44376,117.42528,15020952,-0.035655927,181.75604,20.366726,222.4895,141.02258,138.75,138.75,127.775,136.6625,100.422905,6020668,-0.022267846,164.93083,28.54292,222.01668,107.84499,65.25,66.7575,61.481255,62.865,54.357704,6129426,-0.058783896,77.90213,13.116581,104.13529,51.668964
1100,2008-10-23,159.875,169.8,154.45625,160.40625,115.95243,20359160,-0.01254284,179.81354,19.483368,218.78027,140.8468,131.1625,147.0,125.3125,136.825,100.54228,10501016,0.0011889947,162.285,27.277405,216.83981,107.73019,60.457504,67.5,58.275,61.233753,52.94721,9447297,-0.025948444,76.67925,12.894202,102.46766,50.89085
1101,2008-10-24,156.1625,162.5,150.0,155.7625,112.59562,18683728,-0.02894995,177.67334,18.417612,214.50856,140.8381,125.925,134.1,110.0,124.7125,91.64175,8479936,-0.08852545,159.35124,26.383734,212.11871,106.583786,59.850002,61.357502,49.725002,52.897503,45.739075,6931879,-0.13613816,75.203255,13.000781,101.20482,49.20169
1102,2008-10-27,153.75,161.25,145.0,156.475,113.11065,20009112,0.0045743296,175.59479,17.08279,209.76038,141.42921,120.25,129.5,103.8375,124.1875,91.25596,8972576,-0.004209698,156.51833,25.393631,207.3056,105.73107,51.232502,52.627502,40.59,49.410004,42.72353,15938399,-0.06592937,73.649254,13.210079,100.06941,47.229095
1103,2008-10-29,165.66875,168.75,160.0,163.04375,117.858986,24898056,0.04197949,174.17958,16.258635,206.69685,141.66232,140.5,143.75,132.5625,135.2,99.95185,10955572,0.08867637,154.27042,24.123362,202.51714,106.0237,56.733753,59.58,51.232502,57.825,49.999756,19188554,0.17030957,72.429375,12.912127,98.25363,46.605125
1104,2008-10-31,166.86874,179.9875,166.86874,173.61874,125.50327,31084944,0.064859875,173.39125,15.6629505,204.71715,142.06535,142.25,148.75,132.4375,134.375,99.34196,10375980,-0.006102049,152.41125,23.401258,199.21376,105.608734,58.7475,65.91375,58.7475,61.346252,53.044483,13121377,0.06089496,71.445,12.578581,96.602165,46.28784
1105,2008-11-03,175.1375,180.875,168.8125,172.325,124.56807,18262272,-0.007451655,172.60875,15.080392,202.76953,142.44797,139.9875,145.75,131.7625,136.85,101.17168,7532020,0.01841865,150.7325,22.611736,195.95598,105.509026,63.9,64.350006,59.658752,62.2125,53.793514,5875457,0.014120667,70.58213,12.281125,95.14438,46.01988
1106,2008-11-04,168.75,172.24374,160.625,166.4875,120.348366,22243704,-0.03387491,171.57916,14.368824,200.31682,142.84152,149.15,149.15,122.5,127.125,93.982056,9422540,-0.07106325,148.88583,22.18393,193.2537,104.517975,62.550003,63.000004,56.3175,59.1525,51.1476,14195434,-0.049186286,69.555,11.886239,93.32748,45.782524
1107,2008-11-05,168.625,174.375,162.8875,165.25,119.453804,17302080,-0.0074330084,170.73167,13.947302,198.62627,142.83707,128.75,137.225,125.0,126.6,93.593956,9233164,-0.0041298093,147.09625,21.724123,190.5445,103.648,59.467503,62.415005,57.937504,61.0875,52.82075,10212417,0.03271209,68.61113,11.368735,91.348595,45.873657
1108,2008-11-06,161.875,164.75,153.75626,155.7125,112.55944,13453256,-0.057715617,169.15146,12.788775,194.729,143.57391,132.125,132.125,120.525,125.05,92.44804,7861916,-0.012243247,144.87416,20.370268,185.6147,104.13363,59.625004,61.728752,54.472504,56.936253,49.231266,8031924,-0.067955784,67.381874,10.511069,88.404015,46.359737
1109,2008-11-07,154.375,161.25,150.26875,157.85,114.10457,10109256,0.013727299,167.62187,11.148481,189.91884,145.32492,125.0,133.75,121.4375,131.2875,97.05938,5877720,0.049880072,142.86041,18.47997,179.82036,105.900475,57.307503,59.6025,54.033752,58.4775,50.563946,7538292,0.027069712,66.22088,9.415152,85.05118,47.390575
1110,2008-11-10,160.625,169.3625,154.625,167.3125,120.94468,10322104,0.059946112,166.76584,10.066588,186.89902,146.63266,137.475,138.125,128.7625,136.6125,100.99607,4099016,0.040559817,141.40584,17.101473,175.60878,107.20289,60.300003,61.65,58.995003,60.603752,52.402462,4706670,0.036360156,65.322,8.554561,82.43112,48.212883
1111,2008-11-11,167.3125,168.55,155.7875,157.0875,113.5534,9235216,-0.061113223,165.65083,9.153916,183.95866,147.343,135.5,136.9375,130.0,132.2125,97.74319,6498776,-0.03220795,139.87083,15.68743,171.2457,108.49597,59.175003,62.077503,54.79875,55.890003,48.32661,7192346,-0.07777982,64.406624,8.010781,80.42819,48.385063
1112,2008-11-12,151.875,163.35625,151.875,157.43124,113.80189,13394360,0.002188271,164.62,8.2004595,181.02092,148.21909,132.2125,138.6125,128.7625,133.725,98.8614,7742044,0.011440008,138.59166,14.487489,167.56665,109.61669,55.575,58.905003,53.80875,55.721252,48.180683,8407577,-0.0030193415,63.623253,7.653084,78.92942,48.317085
1113,2008-11-14,160.125,161.8375,148.5,151.65,109.62281,16017160,-0.03672238,163.64626,7.9353747,179.517,147.7755,136.25,137.125,130.875,132.7125,98.11284,6617464,-0.007571598,137.38042,13.325595,164.0316,110.729225,57.375004,58.365,52.21125,54.292503,46.945293,9463337,-0.025641007,62.851128,7.3727055,77.596535,48.105717
1114,2008-11-17,151.875,155.5,146.40625,154.05,111.35771,18043056,0.015825976,162.97583,7.865568,178.70697,147.2447,132.25,134.25,126.375,129.75,95.922714,8090972,-0.022322645,136.53876,12.966927,162.4726,110.6049,55.08,57.3525,51.795002,56.733753,49.05618,7298252,0.04496477,62.169003,6.933158,76.03532,48.302685
1115,2008-11-18,152.5,152.5,146.25,147.5625,106.668076,15308640,-0.04211297,162.06938,8.0264435,178.12227,146.0165,130.0,130.0,120.0,120.7875,89.29685,9755152,-0.06907516,135.01833,11.981526,158.98138,111.05528,55.3725,56.025,51.300003,51.750004,44.74686,8536128,-0.08784451,61.344753,6.6369715,74.6187,48.07081
1116,2008-11-19,147.75,150.0,140.79375,146.5875,105.96332,22541064,-0.0066074105,160.91687,7.66448,176.24583,145.58792,122.5,124.0,117.925,120.6625,89.2044,8175088,-0.0010348753,133.4425,10.522674,154.48785,112.397156,53.550003,53.550003,49.511253,50.073753,43.297447,6504013,-0.03239132,60.39488,6.1045227,72.60392,48.185833
1117,2008-11-20,144.8125,144.8125,137.6375,140.23125,101.36855,11597904,-0.043361455,159.79167,8.142385,176.07643,143.5069,120.0,120.0,115.0,118.25,87.4209,5016448,-0.019993767,131.905,9.123952,150.15291,113.6571,49.2075,50.287502,46.530003,49.2075,42.54843,6277719,-0.017299542,59.472378,5.597032,70.66644,48.278313
1118,2008-11-21,140.0,150.0,136.25,148.08125,107.04308,12197704,0.055979006,159.23334,8.35637,175.94608,142.5206,117.425,129.25,115.0,126.6125,93.6032,6845692,0.07071884,130.96709,8.081214,147.12952,114.80466,48.487503,52.8525,47.936253,51.693752,44.69822,8596146,0.050525874,58.809002,5.2811418,69.371284,48.24672
1119,2008-11-24,141.875,152.475,141.875,149.525,108.08672,14039264,0.009749654,158.79333,8.512244,175.81783,141.76884,126.0,132.9125,122.5625,129.975,96.08906,8370556,0.026557432,130.50041,7.699349,145.89911,115.101715,51.783752,53.3025,49.95,52.695004,45.563965,7499395,0.019368917,58.253254,5.0015745,68.2564,48.250103
1120,2008-11-25,148.13126,154.6125,146.95,147.74374,106.79909,9909928,-0.011912724,158.49208,8.742707,175.9775,141.00667,129.775,134.9875,125.0125,126.0,93.15039,5774020,-0.030582849,130.14542,7.651403,145.44823,114.84261,54.000004,57.307503,50.625004,51.435,44.474483,7943786,-0.023911241,57.847126,5.045341,67.93781,47.756447
1121,2008-11-26,147.375,149.375,142.76875,148.3875,107.26445,14369440,0.0043572267,158.33333,8.885133,176.10359,140.56306,125.8125,132.5,124.2875,131.8625,97.48445,6135556,0.046527803,130.1675,7.6555066,145.47852,114.85649,51.300003,55.057503,51.300003,54.18,46.848015,8599355,0.053368308,57.6795,5.081947,67.8434,47.51561
1122,2008-11-27,148.3875,148.3875,148.3875,148.3875,107.26445,0,0.0,157.78563,8.977522,175.74066,139.83058,131.8625,131.8625,131.8625,131.8625,97.48445,0,0.0,129.78917,7.258773,144.30672,115.27162,54.18,54.18,54.18,54.18,46.848015,0,0.0,57.354004,4.9784737,67.31095,47.397053
1123,2008-11-28,146.26875,156.875,140.0125,155.48125,112.39232,24031424,0.047805578,157.14354,8.392618,173.92877,140.3583,129.5,142.0,129.5,139.85,103.38957,12138064,0.060574483,129.51167,6.6666307,142.84492,116.178406,50.625004,56.835003,50.625004,54.596252,47.207943,14241625,0.007682761,56.986126,4.748076,66.48228,47.489975
1124,2008-12-01,156.25,162.3375,152.25,153.9,111.24924,18738696,-0.0101700565,156.70938,8.203939,173.11725,140.3015,139.85,148.4375,139.0875,141.0375,104.26744,11958704,0.00849124,129.68709,6.9021926,143.49147,115.8827,52.998753,56.250004,51.5475,52.5825,45.466698,8360012,-0.03688444,56.664,4.706535,66.07707,47.25093
1125,2008-12-02,153.0,153.0,147.125,151.04375,109.18455,12814328,-0.018559111,156.48166,8.265047,173.01176,139.95157,142.5,142.5,130.7625,133.2125,98.48249,6658808,-0.05548178,130.0025,6.8374286,143.67735,116.327644,49.500004,52.7625,48.420002,52.425003,45.33051,6393919,-0.002995236,56.322002,4.6260147,65.57403,47.069973
1126,2008-12-03,150.5,152.75,142.5,144.56876,104.50403,17869336,-0.042868316,156.28917,8.477456,173.24408,139.33426,134.0875,137.925,130.4,133.7,98.8429,9997992,0.0036595892,130.67708,6.108814,142.89471,118.45946,52.537502,53.505,48.8925,50.073753,43.297447,8803039,-0.044849783,56.059875,4.7523856,65.56465,46.555107
1127,2008-12-04,145.0,149.74374,143.54375,149.05,107.74333,11324040,0.030997341,155.86354,8.510734,172.88501,138.84207,133.75,138.425,125.8375,137.35,101.54131,8256508,0.027299993,131.16083,6.040835,143.24251,119.07916,50.625004,52.74,49.95,52.346252,45.262424,5043728,0.045383036,55.690502,4.5877867,64.86607,46.514927
1128,2008-12-05,149.0,149.0,140.325,141.8125,102.51158,12210128,-0.04855755,154.97562,8.541796,172.05922,137.89203,134.6,136.325,129.5625,130.45,96.44023,7105448,-0.050236683,130.85,5.818111,142.48622,119.21378,52.346252,52.5825,50.4225,51.1425,44.22156,5391817,-0.022995915,55.168877,4.150948,63.47077,46.86698
1129,2008-12-08,144.4,148.75,142.2625,144.71875,104.61245,23661144,0.02049361,154.3848,8.620073,171.62494,137.14464,133.75,136.5625,128.1,130.5625,96.52339,7621404,0.0008624224,130.64667,5.7136226,142.07391,119.21942,52.875004,55.125004,52.335003,53.640003,46.38109,7525270,0.048834156,54.861378,3.8949618,62.651302,47.071453
1130,2008-12-10,148.1125,150.8375,144.8875,146.71875,106.05819,22436400,0.01381991,153.92854,8.652545,171.23363,136.62344,137.45,139.2,132.375,135.2625,99.99805,8088380,0.03599806,130.59459,5.662252,141.91908,119.27008,54.6525,59.4,53.775,58.792503,50.836323,7570386,0.09605704,54.780003,3.7810738,62.342148,47.217854
1131,2008-12-11,147.10625,147.2125,140.2875,141.8625,102.54775,16501136,-0.03309902,153.46521,8.919013,171.30324,135.62718,137.425,137.425,125.5,126.9125,93.824974,7300252,-0.06173181,130.66792,5.5973186,141.86255,119.47328,59.625004,59.625004,55.046253,56.182503,48.57952,5508941,-0.044393416,54.889503,3.7722332,62.433968,47.345036
1132,2008-12-12,140.0,140.0,134.65,138.10625,99.832466,13078352,-0.026478145,152.85292,9.326467,171.50584,134.19998,127.4875,127.4875,118.8125,120.325,88.95492,7121036,-0.051905848,130.53917,5.7925406,142.12425,118.95409,54.9225,54.9225,51.975002,53.51625,46.27408,6238541,-0.04745698,55.02638,3.6386878,62.303753,47.749
1133,2008-12-15,140.0,142.25,136.25626,137.7875,99.60206,13738152,-0.0023079405,152.01105,9.512891,171.03682,132.98526,125.5,125.5,116.8125,117.4125,86.80175,5997716,-0.02420527,129.94624,6.195359,142.33698,117.555534,54.45,58.005,52.11,52.65,45.52506,8310528,-0.016186653,54.853878,3.6240747,62.102028,47.60573
1134,2008-12-16,137.875,141.625,135.63126,140.6,101.63514,8900720,0.020411866,150.91042,8.810916,168.53224,133.28859,117.5,121.225,116.25,119.8375,88.59453,5847868,0.020653713,129.46167,6.4021015,142.26587,116.65746,52.447502,54.191254,51.8175,53.89875,46.604828,4509381,0.02371791,54.605625,3.4129374,61.431503,47.77975
1135,2008-12-17,142.45625,147.0,140.375,142.69376,103.148636,24437040,0.014891536,149.92271,7.945932,165.81458,134.03084,121.3375,123.0,118.0,119.325,88.215645,6476068,-0.0042766663,128.8775,6.50344,141.88438,115.87062,55.125004,56.03625,52.65,54.877502,47.45112,6061986,0.018159086,54.361126,3.0973406,60.55581,48.166447
1136,2008-12-18,143.125,148.05,143.125,147.13126,106.35637,12669424,0.031098068,149.2775,7.3153315,163.90816,134.64684,118.725,128.525,118.0,127.625,94.351715,5723936,0.06955796,128.89417,6.4994335,141.89304,115.8953,55.575,58.162502,54.675003,56.2275,48.61844,8857306,0.024600226,54.263626,2.985326,60.23428,48.292976
1137,2008-12-19,147.6375,150.0,143.65625,148.9125,107.64399,12520736,0.012106537,148.73291,6.664428,162.06177,135.40405,125.75,133.5,123.525,128.3875,94.91545,4943988,0.005974511,128.95375,6.4858556,141.92546,115.98204,56.250004,57.825,55.147503,56.03625,48.453064,8339924,-0.0034013605,54.095253,2.7176268,59.530506,48.66
1138,2008-12-22,150.0,150.625,145.7625,148.35,107.23737,8749184,-0.003777386,148.4875,6.532805,161.55312,135.42189,129.875,129.875,125.85,127.6375,94.36094,4106852,-0.00584169,129.04,6.449254,141.9385,116.141495,56.250004,57.037502,54.472504,55.530003,48.01532,4902030,-0.009034295,54.048378,2.6787844,59.405945,48.690807
1139,2008-12-23,146.975,148.75,145.45,147.00626,106.26601,7100208,-0.009057971,148.12604,6.292488,160.71101,135.54106,123.8,127.9,123.0625,125.15,92.522,3567120,-0.019488748,128.83542,6.472804,141.78102,115.88981,55.125004,55.74375,54.14625,54.663754,47.2663,5150959,-0.015599657,53.921253,2.5486805,59.018612,48.82389
1140,2008-12-24,147.5,152.78125,145.9625,146.75,106.08078,8551056,-0.0017431639,147.44063,5.14596,157.73254,137.14871,124.175,126.1875,118.0625,119.5375,88.37275,9148436,-0.044846214,128.26625,6.515944,141.29814,115.23436,55.350002,57.33,51.15375,52.30125,45.22351,15811599,-0.04321884,53.6445,2.2287178,58.101936,49.187065
1141,2008-12-26,144.63126,148.6,138.125,138.65625,100.23006,11889320,-0.05515332,146.82625,5.0539355,156.93413,136.71838,116.3,123.75,116.3,117.9125,87.17138,3154564,-0.01359406,127.78958,6.73662,141.26282,114.316345,52.312504,53.100002,50.647503,50.99625,44.095104,5447937,-0.024951603,53.481377,2.237771,57.95692,49.005836
1142,2008-12-29,138.75626,139.95,133.125,139.21875,100.636635,14264688,0.004056795,146.21916,4.824783,155.86873,136.5696,119.0,119.875,115.0,119.2,88.12324,4875608,0.010919105,127.30542,6.816811,140.93904,113.67179,51.525,51.705,48.15,51.041252,44.13402,5636928,0.00088245707,53.32538,2.239366,57.804108,48.846645
